년월일,업무구분,공장구분,HEAT_NO,LOT_NO,PON,공정순위,주조구분,재료코드,강종그룹,강종코드,사내강종명,사내강종명(제강),구)사내강종명,강종,품목,형상,용도,표면,열처리,폭,외경,내경,수요가,수요가명,수주번호,수주행번,생산의뢰번호,강관소재여부,발생일자,발생구분,발생공정,발생공정명,발생수량,발생중량,원인공정,원인공정명,이상구분,이상코드,이상코드명,이상분류,이상구분,상태코드,조치코드,조치코드명,조치일자,원인공정_작업조,출탕완료일시,주조완료일시,검사완료일시,초말구분,CAST내_수,CAST내_순,STRAND_NO,STRAND_SEQ,지시GR_종류,생산GR_종류,생산GR공정,GR_일자,압연공정1,압연일자1,압연외경1,압연폭1,압연공정2,압연일자2,압연외경2,압연폭2,압연공정3,압연일자3,압연외경3,압연폭3,압연공정4,압연일자4,압연외경4,압연폭4,최종압연공정,최종압연일자,제품압연작업조,생성일시,HCR,투입중량,주설비구분
2024-09-28,2,9,S58216,B470890301,D24W9W0734,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,17,17,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240804094,210,D24W09W0572,N,2024-09-28,3,9W91,산세,1,"1,359",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,RG,수동연마추가,2024-09-28,,2024-07-02,2024-07-03,2024-07-05,,2,2,1,10,A,A,8301,2024-09-12,8100,2024-09-20,17,0,,,0,0,,,0,0,,,0,0,8100,2024-09-20,D,2024-10-02,,,C
2024-09-28,2,9,S58559,B480091606,D24W8W0204,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,21,21,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240800588,110,D24W08W0488,N,2024-09-28,3,9W91,산세,1,"1,335",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,RG,수동연마추가,2024-09-28,A,2024-08-06,2024-08-06,2024-08-07,,4,4,4,12,A,A,8301,2024-08-09,8100,2024-08-29,21,0,,,0,0,,,0,0,,,0,0,8100,2024-08-29,A,2024-10-02,,,C
2024-09-28,2,9,S58556,B480546400,D24W8W1095,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,34,34,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240703691,180,D24W08W0151,N,2024-09-28,3,9W91,산세,1,639,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-09-28,,2024-08-06,2024-08-06,2024-08-07,,4,1,1,11,A,A,8301,2024-08-28,8100,2024-08-31,34,0,,,0,0,,,0,0,,,0,0,8100,2024-08-31,A,2024-10-02,,,C
2024-09-28,2,9,S58556,B480546400,D24W8W1095,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,34,34,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240703691,180,D24W08W0151,N,2024-09-28,3,9W91,산세,1,639,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-09-28,,2024-08-06,2024-08-06,2024-08-07,,4,1,1,11,A,A,8301,2024-08-28,8100,2024-08-31,34,0,,,0,0,,,0,0,,,0,0,8100,2024-08-31,A,2024-10-02,,,C
2024-09-28,2,9,S58556,B480546401,D24W8W1095,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,34,34,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240703691,180,D24W08W0151,N,2024-09-28,3,9W91,산세,1,690,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-09-28,,2024-08-06,2024-08-06,2024-08-07,,4,1,5,10,A,A,8301,2024-08-28,8100,2024-08-31,34,0,,,0,0,,,0,0,,,0,0,8100,2024-08-31,A,2024-10-02,,,C
2024-09-28,2,9,S58556,B480546401,D24W8W1095,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,34,34,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240703691,180,D24W08W0151,N,2024-09-28,3,9W91,산세,1,690,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-09-28,,2024-08-06,2024-08-06,2024-08-07,,4,1,5,10,A,A,8301,2024-08-28,8100,2024-08-31,34,0,,,0,0,,,0,0,,,0,0,8100,2024-08-31,A,2024-10-02,,,C
2024-09-28,2,9,S58558,B480661803,D24W8W1124,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F1,W,WR,DM,PF,SL,36,36,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240703691,750,D24W08W0797,N,2024-09-28,3,9W91,산세,1,662,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-09-28,,2024-08-06,2024-08-06,2024-08-07,C,4,3,1,9,A,A,8301,2024-08-30,8100,2024-09-01,36,0,,,0,0,,,0,0,,,0,0,8100,2024-09-01,B,2024-10-02,,,C
2024-09-28,2,9,S58558,B480661803,D24W8W1124,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F1,W,WR,DM,PF,SL,36,36,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240703691,750,D24W08W0797,N,2024-09-28,3,9W91,산세,1,661,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-09-28,,2024-08-06,2024-08-06,2024-08-07,C,4,3,1,9,A,A,8301,2024-08-30,8100,2024-09-01,36,0,,,0,0,,,0,0,,,0,0,8100,2024-09-01,B,2024-10-02,,,C
2024-09-28,2,9,S58821,B480718900,D24W8W1168,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PF,SL,13.5,13.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240703691,430,D24W08W0176,N,2024-09-28,3,9W91,산세,1,704,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-09-28,,2024-08-31,2024-08-31,2024-08-31,F,2,1,3,3,A,A,8301,2024-09-11,8100,2024-09-14,13.5,0,,,0,0,,,0,0,,,0,0,8100,2024-09-14,B,2024-10-02,,,W
2024-09-28,2,9,S58821,B480718900,D24W8W1168,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PF,SL,13.5,13.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240703691,430,D24W08W0176,N,2024-09-28,3,9W91,산세,1,703,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-09-28,,2024-08-31,2024-08-31,2024-08-31,F,2,1,3,3,A,A,8301,2024-09-11,8100,2024-09-14,13.5,0,,,0,0,,,0,0,,,0,0,8100,2024-09-14,B,2024-10-02,,,W
2024-07-15,2,9,S58215,B470079102,D24W6W1442,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,5.5,5.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705087,70,D24W06W1533,N,2024-07-12,3,9W91,산세,1,743,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-07-15,,2024-07-02,2024-07-03,2024-07-03,F,2,1,1,1,D,D,8301,2024-07-05,8100,2024-07-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-08,A,2024-09-03,,,W
2024-07-15,2,9,S58215,B470079102,D24W6W1442,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,5.5,5.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705087,70,D24W06W1533,N,2024-07-12,3,9W91,산세,1,743,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-07-15,,2024-07-02,2024-07-03,2024-07-03,F,2,1,1,1,D,D,8301,2024-07-05,8100,2024-07-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-08,A,2024-09-03,,,W
2024-07-23,2,9,S57874,B460190700,D24W7W0832,100,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,10.5,10.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705342,220,D24W07W1388,N,2024-07-17,3,9W91,산세,1,706,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-23,,2024-06-01,2024-06-01,2024-06-04,,4,1,2,9,A,A,8301,2024-06-17,8100,2024-07-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-16,D,2024-09-03,,,W
2024-07-23,2,9,S57874,B460190700,D24W7W0832,100,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,10.5,10.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705342,220,D24W07W1388,N,2024-07-17,3,9W91,산세,1,706,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-23,,2024-06-01,2024-06-01,2024-06-04,,4,1,2,9,A,A,8301,2024-06-17,8100,2024-07-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-16,D,2024-09-03,,,W
2024-07-23,2,9,S57874,B460190701,D24W7W0832,100,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,10.5,10.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705342,220,D24W07W1388,N,2024-07-17,3,9W91,산세,1,692,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-23,,2024-06-01,2024-06-01,2024-06-04,,4,1,4,12,A,A,8301,2024-06-17,8100,2024-07-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-16,D,2024-09-03,,,W
2024-07-23,2,9,S57874,B460190701,D24W7W0832,100,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,10.5,10.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705342,220,D24W07W1388,N,2024-07-17,3,9W91,산세,1,692,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-23,,2024-06-01,2024-06-01,2024-06-04,,4,1,4,12,A,A,8301,2024-06-17,8100,2024-07-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-16,D,2024-09-03,,,W
2024-07-23,2,9,S57874,B460190702,D24W7W0832,100,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,10.5,10.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705342,220,D24W07W1388,N,2024-07-17,3,9W91,산세,1,"1,386",2Z00,2제강,2,S24,SCAB,제품불량,표면,4,RG,수동연마추가,2024-07-23,,2024-06-01,2024-06-01,2024-06-04,,4,1,2,12,A,A,8301,2024-06-17,8100,2024-07-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-16,D,2024-09-03,,,W
2024-07-23,2,9,S57874,B460190703,D24W7W0832,100,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,10.5,10.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705342,220,D24W07W1388,N,2024-07-17,3,9W91,산세,1,"1,391",2Z00,2제강,2,S24,SCAB,제품불량,표면,4,RG,수동연마추가,2024-07-23,,2024-06-01,2024-06-01,2024-06-04,,4,1,,,A,A,8301,2024-06-17,8100,2024-07-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-16,D,2024-09-03,,,W
2024-07-23,2,9,S57874,B460190800,D24W7W0831,100,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PK,SL,10.5,10.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705342,600,D24W07W1329,N,2024-07-17,3,9W91,산세,1,"1,282",2Z00,2제강,2,S24,SCAB,제품불량,표면,4,RG,수동연마추가,2024-07-23,,2024-06-01,2024-06-01,2024-06-04,,4,1,3,13,A,A,8301,2024-06-17,8100,2024-07-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-16,D,2024-09-03,,,W
2024-07-23,2,9,S57874,B460190801,D24W7W0831,100,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PK,SL,10.5,10.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705342,600,D24W07W1329,N,2024-07-17,3,9W91,산세,1,708,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-23,,2024-06-01,2024-06-01,2024-06-04,,4,1,6,11,A,A,8301,2024-06-17,8100,2024-07-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-16,D,2024-09-03,,,W
2024-07-23,2,9,S57874,B460190801,D24W7W0831,100,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PK,SL,10.5,10.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705342,600,D24W07W1329,N,2024-07-17,3,9W91,산세,1,707,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-23,,2024-06-01,2024-06-01,2024-06-04,,4,1,6,11,A,A,8301,2024-06-17,8100,2024-07-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-16,D,2024-09-03,,,W
2024-07-23,2,9,S57874,B460190802,D24W7W0831,100,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PK,SL,10.5,10.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705342,600,D24W07W1329,N,2024-07-17,3,9W91,산세,1,"1,396",2Z00,2제강,2,S24,SCAB,제품불량,표면,4,RG,수동연마추가,2024-07-23,,2024-06-01,2024-06-01,2024-06-04,,4,1,1,12,A,A,8301,2024-06-17,8100,2024-07-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-16,D,2024-09-03,,,W
2024-07-23,2,9,S57874,B460190700,D24W7W0832,102,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,10.5,10.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705342,220,D24W07W1388,N,2024-07-23,3,9W91,산세,1,706,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-23,,2024-06-01,2024-06-01,2024-06-04,,4,1,2,9,A,A,8301,2024-06-17,8100,2024-07-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-16,D,2024-09-03,,,W
2024-07-23,2,9,S57874,B460190700,D24W7W0832,102,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,10.5,10.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705342,220,D24W07W1388,N,2024-07-23,3,9W91,산세,1,706,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-23,,2024-06-01,2024-06-01,2024-06-04,,4,1,2,9,A,A,8301,2024-06-17,8100,2024-07-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-16,D,2024-09-03,,,W
2024-07-23,2,9,S57874,B460190701,D24W7W0832,102,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,10.5,10.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705342,220,D24W07W1388,N,2024-07-23,3,9W91,산세,1,"1,384",2Z00,2제강,2,S24,SCAB,제품불량,표면,4,RG,수동연마추가,2024-07-23,,2024-06-01,2024-06-01,2024-06-04,,4,1,4,12,A,A,8301,2024-06-17,8100,2024-07-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-16,D,2024-09-03,,,W
2024-07-23,2,9,S57874,B460190702,D24W7W0832,102,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,10.5,10.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705342,220,D24W07W1388,N,2024-07-23,3,9W91,산세,1,"1,386",2Z00,2제강,2,S24,SCAB,제품불량,표면,4,RG,수동연마추가,2024-07-23,,2024-06-01,2024-06-01,2024-06-04,,4,1,2,12,A,A,8301,2024-06-17,8100,2024-07-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-16,D,2024-09-03,,,W
2024-07-23,2,9,S57874,B460190703,D24W7W0832,102,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,10.5,10.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705342,220,D24W07W1388,N,2024-07-23,3,9W91,산세,1,"1,391",2Z00,2제강,2,S24,SCAB,제품불량,표면,4,RG,수동연마추가,2024-07-23,,2024-06-01,2024-06-01,2024-06-04,,4,1,,,A,A,8301,2024-06-17,8100,2024-07-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-16,D,2024-09-03,,,W
2024-07-23,2,9,S57874,B460190800,D24W7W0831,102,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PK,SL,10.5,10.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705342,600,D24W07W1329,N,2024-07-23,3,9W91,산세,1,"1,282",2Z00,2제강,2,S24,SCAB,제품불량,표면,4,RG,수동연마추가,2024-07-23,,2024-06-01,2024-06-01,2024-06-04,,4,1,3,13,A,A,8301,2024-06-17,8100,2024-07-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-16,D,2024-09-03,,,W
2024-07-23,2,9,S57874,B460190801,D24W7W0831,102,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PK,SL,10.5,10.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705342,600,D24W07W1329,N,2024-07-23,3,9W91,산세,1,708,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-23,,2024-06-01,2024-06-01,2024-06-04,,4,1,6,11,A,A,8301,2024-06-17,8100,2024-07-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-16,D,2024-09-03,,,W
2024-07-23,2,9,S57874,B460190801,D24W7W0831,102,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PK,SL,10.5,10.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705342,600,D24W07W1329,N,2024-07-23,3,9W91,산세,1,707,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-23,,2024-06-01,2024-06-01,2024-06-04,,4,1,6,11,A,A,8301,2024-06-17,8100,2024-07-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-16,D,2024-09-03,,,W
2024-07-23,2,9,S57874,B460190802,D24W7W0831,102,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PK,SL,10.5,10.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705342,600,D24W07W1329,N,2024-07-23,3,9W91,산세,1,698,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-23,,2024-06-01,2024-06-01,2024-06-04,,4,1,1,12,A,A,8301,2024-06-17,8100,2024-07-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-16,D,2024-09-03,,,W
2024-07-23,2,9,S57874,B460190802,D24W7W0831,102,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PK,SL,10.5,10.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705342,600,D24W07W1329,N,2024-07-23,3,9W91,산세,1,698,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-23,,2024-06-01,2024-06-01,2024-06-04,,4,1,1,12,A,A,8301,2024-06-17,8100,2024-07-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-16,D,2024-09-03,,,W
2024-09-12,2,9,S58216,B470878401,D24W9W0257,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,8.5,8.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240804094,180,D24W09W0569,N,2024-09-12,3,9W91,산세,1,737,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-09-12,,2024-07-02,2024-07-03,2024-07-05,,2,2,3,4,A,A,8301,2024-09-08,8100,2024-09-11,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-09-11,D,2024-10-02,,,W
2024-09-12,2,9,S58216,B470878401,D24W9W0257,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,8.5,8.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240804094,180,D24W09W0569,N,2024-09-12,3,9W91,산세,1,736,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-09-12,,2024-07-02,2024-07-03,2024-07-05,,2,2,3,4,A,A,8301,2024-09-08,8100,2024-09-11,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-09-11,D,2024-10-02,,,W
2024-09-12,2,9,S58216,B470883400,D24W8W1164,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,8.5,8.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240703691,100,D24W08W0143,N,2024-09-12,3,9W91,산세,1,735,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-09-12,,2024-07-02,2024-07-03,2024-07-05,,2,2,4,5,A,A,8301,2024-09-09,8100,2024-09-11,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-09-11,D,2024-10-02,,,W
2024-09-12,2,9,S58216,B470883400,D24W8W1164,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,8.5,8.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240703691,100,D24W08W0143,N,2024-09-12,3,9W91,산세,1,734,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-09-12,,2024-07-02,2024-07-03,2024-07-05,,2,2,4,5,A,A,8301,2024-09-09,8100,2024-09-11,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-09-11,D,2024-10-02,,,W
2024-09-12,2,9,S58216,B470883601,D24W9W0398,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,8.5,8.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240804094,180,D24W09W0569,N,2024-09-12,3,9W91,산세,1,726,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-09-12,,2024-07-02,2024-07-03,2024-07-05,,2,2,1,13,A,A,8301,2024-09-09,8100,2024-09-11,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-09-11,D,2024-10-02,,,W
2024-09-12,2,9,S58216,B470883601,D24W9W0398,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,8.5,8.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240804094,180,D24W09W0569,N,2024-09-12,3,9W91,산세,1,726,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-09-12,,2024-07-02,2024-07-03,2024-07-05,,2,2,1,13,A,A,8301,2024-09-09,8100,2024-09-11,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-09-11,D,2024-10-02,,,W
2024-09-30,2,9,S58216,B470883600,D24W9W0398,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,8.5,8.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240804094,180,D24W09W0569,N,2024-09-12,3,9W91,산세,1,730,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-09-30,,2024-07-02,2024-07-03,2024-07-05,,2,2,6,12,A,A,8301,2024-09-09,8100,2024-09-11,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-09-11,D,2024-10-02,,,W
2024-09-30,2,9,S58216,B470883600,D24W9W0398,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,8.5,8.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240804094,180,D24W09W0569,N,2024-09-12,3,9W91,산세,1,730,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-09-30,,2024-07-02,2024-07-03,2024-07-05,,2,2,6,12,A,A,8301,2024-09-09,8100,2024-09-11,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-09-11,D,2024-10-02,,,W
2024-09-30,2,9,S58216,B470883602,D24W9W0398,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,8.5,8.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240804094,180,D24W09W0569,N,2024-09-12,3,9W91,산세,1,746,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-09-30,,2024-07-02,2024-07-03,2024-07-05,,2,2,2,9,A,A,8301,2024-09-09,8100,2024-09-11,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-09-11,D,2024-10-02,,,W
2024-09-30,2,9,S58216,B470883602,D24W9W0398,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,8.5,8.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240804094,180,D24W09W0569,N,2024-09-12,3,9W91,산세,1,745,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-09-30,,2024-07-02,2024-07-03,2024-07-05,,2,2,2,9,A,A,8301,2024-09-09,8100,2024-09-11,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-09-11,D,2024-10-02,,,W
2024-10-01,2,9,S58216,B470887300,D24W9W0494,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,14.5,14.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240804095,140,D24W09W0514,N,2024-10-01,3,9W91,산세,1,"1,465",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2024-10-01,,2024-07-02,2024-07-03,2024-07-05,,2,2,6,11,A,A,8301,2024-09-09,8100,2024-09-15,14.5,0,,,0,0,,,0,0,,,0,0,8100,2024-09-15,A,2024-10-02,,,W
2024-10-01,2,9,S58216,B470887302,D24W9W0494,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,14.5,14.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240804095,140,D24W09W0514,N,2024-10-01,3,9W91,산세,1,"1,488",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2024-10-01,,2024-07-02,2024-07-03,2024-07-05,,2,2,6,1,A,A,8301,2024-09-09,8100,2024-09-15,14.5,0,,,0,0,,,0,0,,,0,0,8100,2024-09-15,A,2024-10-02,,,W
2024-10-01,2,9,S58216,B470887304,D24W9W0494,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,14.5,14.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240804095,140,D24W09W0514,N,2024-10-01,3,9W91,산세,1,"1,376",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,RG,수동연마추가,2024-10-01,,2024-07-02,2024-07-03,2024-07-05,,2,2,1,1,A,A,8301,2024-09-09,8100,2024-09-15,14.5,0,,,0,0,,,0,0,,,0,0,8100,2024-09-15,A,2024-10-02,,,W
